instance,integrator,budget_s,seed,best_length,hk_bound,gap_pct,wall_time_s,machine_info,deviations,n_nodes,normalized_time
13,lkh,30.0,25,78289,78292,-0.0038318091248147963,0.03189966199988703,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009566739189992996
13,lkh,30.0,26,78289,78292,-0.0038318091248147963,0.031565451999995275,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009466509290890513
13,lkh,30.0,27,78289,78292,-0.0038318091248147963,0.036400859000423225,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001091665248208559
13,lkh,30.0,28,78344,78292,0.06641802483012313,0.03922164999949018,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001176261040470085
13,lkh,30.0,29,78289,78292,-0.0038318091248147963,0.035885661999600416,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010762144408039043
13,lkh,30.0,30,78289,78292,-0.0038318091248147963,0.03144497399989632,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009430377823256694
13,lkh,300.0,1,78289,78292,-0.0038318091248147963,0.03392764499949408,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010174933234150861
13,lkh,300.0,2,78289,78292,-0.0038318091248147963,0.034638135000022885,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010388009865877593
13,lkh,300.0,3,78289,78292,-0.0038318091248147963,0.03633890400033124,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010898072118212202
13,lkh,300.0,4,78289,78292,-0.0038318091248147963,0.035052017999987584,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001051213377401957
13,lkh,300.0,5,78289,78292,-0.0038318091248147963,0.033495824999590695,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010045430002545677
13,lkh,300.0,6,78289,78292,-0.0038318091248147963,0.03936520000024757,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0011805661187432469
13,lkh,300.0,7,78289,78292,-0.0038318091248147963,0.03519629899983556,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001055540378407867
13,lkh,300.0,8,78289,78292,-0.0038318091248147963,0.03333803599980456,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009998108930366005
13,lkh,300.0,9,78289,78292,-0.0038318091248147963,0.0428822809999474,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001286043714820369
13,lkh,300.0,10,78289,78292,-0.0038318091248147963,0.03475769499982562,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010423866024343233
13,lkh,300.0,11,78289,78292,-0.0038318091248147963,0.03158239100048377,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009471589313362636
13,lkh,300.0,12,78289,78292,-0.0038318091248147963,0.03495341699999699,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010482563239673913
13,lkh,300.0,13,78289,78292,-0.0038318091248147963,0.03634910599976138,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010901131707613649
13,lkh,300.0,14,78289,78292,-0.0038318091248147963,0.034341040999606776,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010298911090570735
13,lkh,300.0,15,78289,78292,-0.0038318091248147963,0.038153792999764846,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.001144235906759838
13,lkh,300.0,16,78289,78292,-0.0038318091248147963,0.03852790399923833,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0011554555314696017
13,lkh,300.0,17,78289,78292,-0.0038318091248147963,0.03438727899992955,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010312777911158251
13,lkh,300.0,18,78289,78292,-0.0038318091248147963,0.0461447549996592,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0013838856225794126
13,lkh,300.0,19,78289,78292,-0.0038318091248147963,0.03304393200050981,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009909906859259525
13,lkh,300.0,20,78289,78292,-0.0038318091248147963,0.03944606099958037,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0011829911478587962
13,lkh,300.0,21,78289,78292,-0.0038318091248147963,0.03305795100004616,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009914111170649072
13,lkh,300.0,22,78289,78292,-0.0038318091248147963,0.03212771699963923,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009635133102869282
13,lkh,300.0,23,78289,78292,-0.0038318091248147963,0.031364434999886726,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009406224100006669
13,lkh,300.0,24,78289,78292,-0.0038318091248147963,0.0328656609999598,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009856443215431351
13,lkh,300.0,25,78289,78292,-0.0038318091248147963,0.033101023999734025,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.000992702880451447
13,lkh,300.0,26,78289,78292,-0.0038318091248147963,0.033120938999672944,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0009933001332072444
13,lkh,300.0,27,78289,78292,-0.0038318091248147963,0.03805374199964717,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0011412353676825675
13,lkh,300.0,28,78344,78292,0.06641802483012313,0.039663307999944664,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0011895064062094987
13,lkh,300.0,29,78289,78292,-0.0038318091248147963,0.03530450799917162,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010587855766631398
13,lkh,300.0,30,78289,78292,-0.0038318091248147963,0.034410363000461075,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,0.0010319700825029486
13,EdgeRand,1.0,1,548586,78292,600.6922801818832,0.00029047299994999776,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.711313092490817e-06
13,EdgeRand,1.0,2,486293,78292,521.1273182445206,0.00026033599988295464,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,7.807501573700356e-06
13,EdgeRand,1.0,3,531308,78292,578.6236141623665,0.0003742340004464495,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.1223313520725028e-05
13,EdgeRand,1.0,4,507095,78292,547.6970827159863,0.00027808499999082414,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.339795787086524e-06
13,EdgeRand,1.0,5,538005,78292,587.1774893986614,0.00027529499948286684,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.256123404602753e-06
13,EdgeRand,1.0,6,559604,78292,614.7652378276197,0.00031706400022812886,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.508779737945595e-06
13,EdgeRand,1.0,7,556850,78292,611.2476370510396,0.0002704580001591239,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.111061331554502e-06
13,EdgeRand,1.0,8,524104,78292,569.4221631839779,0.00026645700017979834,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,7.991070958924502e-06
13,EdgeRand,1.0,9,510567,78292,552.1317631431053,0.0003119060002063634,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.354090823215455e-06
13,EdgeRand,1.0,10,553922,78292,607.5077913452205,0.0002718960004131077,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.15418709691545e-06
13,EdgeRand,1.0,11,531596,78292,578.9914678383487,0.0002937830004157149,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.810580323517855e-06
13,EdgeRand,1.0,12,490879,78292,526.984877126654,0.0003013260002262541,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.036795610369014e-06
13,EdgeRand,1.0,13,502940,78292,542.3900270781179,0.00027266500001132954,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.177249468527487e-06
13,EdgeRand,1.0,14,516524,78292,559.7404587952792,0.00026799700026458595,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.037255708981673e-06
13,EdgeRand,1.0,15,544290,78292,595.2051295151484,0.0003178270007992978,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.531662198161679e-06
13,EdgeRand,1.0,16,503661,78292,543.3109385377817,0.0003316610000183573,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.946545159880137e-06
13,EdgeRand,1.0,17,495958,78292,533.4721299749656,0.0003150410002490389,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.448109774792433e-06
13,EdgeRand,1.0,18,529417,78292,576.208297144025,0.0003180899993822095,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.539549550855454e-06
13,EdgeRand,1.0,19,546626,78292,598.1888315536709,0.00033171699942613486,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,9.948224587483488e-06
13,EdgeRand,1.0,20,535659,78292,584.1810146630562,0.000384112999199715,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.1519585639630524e-05
13,EdgeRand,1.0,21,534793,78292,583.074899095693,0.0004289720000087982,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.2864911370874021e-05
13,EdgeRand,1.0,22,551871,78292,604.8881111735554,0.0004871459996138583,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.4609555191433426e-05
13,EdgeRand,1.0,23,537231,78292,586.1888826444592,0.0013052169997536112,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,3.91435828474677e-05
13,EdgeRand,1.0,24,535416,78292,583.8706381239463,0.0005107130000396864,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.5316331791653045e-05
13,EdgeRand,1.0,25,539182,78292,588.6808358452971,0.0009348200001113582,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.8035341348401305e-05
13,EdgeRand,1.0,26,511868,78292,553.7934910335666,0.0006047719998605317,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.813717020605634e-05
13,EdgeRand,1.0,27,509787,78292,551.1354927706534,0.0005470750002132263,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.640683165992114e-05
13,EdgeRand,1.0,28,542298,78292,592.6608082562714,0.001039349000166112,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,3.117017607272577e-05
13,EdgeRand,1.0,29,495548,78292,532.9484493945743,0.0006165630002215039,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.8490783436324844e-05
13,EdgeRand,1.0,30,519317,78292,563.3078730904817,0.000777983999796561,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.333181467586591e-05
13,EdgeRand,30.0,1,548586,78292,600.6922801818832,0.0005103769999550423,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.53062551169296e-05
13,EdgeRand,30.0,2,486293,78292,521.1273182445206,0.0005137289999765926,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.5406781918659152e-05
13,EdgeRand,30.0,3,531308,78292,578.6236141623665,0.0009681860001364839,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.9035990885235923e-05
13,EdgeRand,30.0,4,507095,78292,547.6970827159863,0.0004447600003913976,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.3338395014657999e-05
13,EdgeRand,30.0,5,538005,78292,587.1774893986614,0.0006236369999896851,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.870293336698085e-05
13,EdgeRand,30.0,6,559604,78292,614.7652378276197,0.0007302550002350472,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.1900417407123975e-05
13,EdgeRand,30.0,7,556850,78292,611.2476370510396,0.000436063000051945,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.3077571141404675e-05
13,EdgeRand,30.0,8,524104,78292,569.4221631839779,0.0007700429996475577,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.3093663320740333e-05
13,EdgeRand,30.0,9,510567,78292,552.1317631431053,0.0006954989994483185,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.0858081614302714e-05
13,EdgeRand,30.0,10,553922,78292,607.5077913452205,0.0004414489994815085,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.3239097780214416e-05
13,EdgeRand,30.0,11,531596,78292,578.9914678383487,0.0007984029998624464,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.394418244374843e-05
13,EdgeRand,30.0,12,490879,78292,526.984877126654,0.0005309180005497183,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.5922281692356803e-05
13,EdgeRand,30.0,13,502940,78292,542.3900270781179,0.0004413739998199162,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.3236848533179152e-05
13,EdgeRand,30.0,14,516524,78292,559.7404587952792,0.0012158969993834035,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,3.646486748053095e-05
13,EdgeRand,30.0,15,544290,78292,595.2051295151484,0.000456194999969739,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.36813317473546e-05
13,EdgeRand,30.0,16,503661,78292,543.3109385377817,0.0006839600000603241,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,2.0512025917352624e-05
13,EdgeRand,30.0,17,495958,78292,533.4721299749656,0.00046864700016158167,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,1.405476842586713e-05
13,EdgeRand,30.0,18,529417,78292,576.208297144025,0.000265546000264294,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,7.963749984195156e-06
13,EdgeRand,30.0,19,546626,78292,598.1888315536709,0.00027433699960965896,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.22739289663982e-06
13,EdgeRand,30.0,20,535659,78292,584.1810146630562,0.000270073000137927,"{'cpu': 'x86_64', 'memory_gb': 15.438724517822266, 'os': 'Linux 6.14.0-36-generic', 'python': '3.12.3', 'hostname': 'leo-GS66-Stealth-10UE'}",['HK bound not computed; using TSPLIB optimal'],13,8.09951514404021e-06
