instance,integrator,budget_s,seed,best_length,hk_bound,gap_pct,wall_time_s
6,EdgeRand,300.0,15,493018,73958,566.618891803456,0.000546
6,EdgeRand,300.0,16,554717,73958,650.0432678006435,0.000872
6,EdgeRand,300.0,17,560464,73958,657.8138943724816,0.000960
6,EdgeRand,300.0,18,500286,73958,576.4460910246356,0.000714
6,EdgeRand,300.0,19,491540,73958,564.6204602612294,0.000669
6,EdgeRand,300.0,20,519687,73958,602.6785472835934,0.000660
6,EdgeRand,300.0,21,543854,73958,635.3552016009086,0.000805
6,EdgeRand,300.0,22,493202,73958,566.8676816571567,0.000587
6,EdgeRand,300.0,23,528279,73958,614.2959517564022,0.000976
6,EdgeRand,300.0,24,573976,73958,676.0837231942454,0.000573
6,EdgeRand,300.0,25,535996,73958,624.7302523053625,0.001841
6,EdgeRand,300.0,26,528129,73958,614.0931339408854,0.001533
6,EdgeRand,300.0,27,515327,73958,596.7833094459018,0.001577
6,EdgeRand,300.0,28,519437,73958,602.3405175910651,0.001047
6,EdgeRand,300.0,29,508833,73958,588.0026501527893,0.000757
6,EdgeRand,300.0,30,511759,73958,591.9589496741394,0.000781
7,lkh,1.0,1,76755,76758,-0.003908387399359024,0.047313
7,lkh,1.0,2,76755,76758,-0.003908387399359024,0.033743
7,lkh,1.0,3,76755,76758,-0.003908387399359024,0.034151
7,lkh,1.0,4,76755,76758,-0.003908387399359024,0.036492
7,lkh,1.0,5,76755,76758,-0.003908387399359024,0.034096
7,lkh,1.0,6,76755,76758,-0.003908387399359024,0.034428
7,lkh,1.0,7,76755,76758,-0.003908387399359024,0.058884
7,lkh,1.0,8,76755,76758,-0.003908387399359024,0.034539
7,lkh,1.0,9,76755,76758,-0.003908387399359024,0.034643
7,lkh,1.0,10,76755,76758,-0.003908387399359024,0.034692
7,lkh,1.0,11,76755,76758,-0.003908387399359024,0.033868
7,lkh,1.0,12,76755,76758,-0.003908387399359024,0.033195
7,lkh,1.0,13,76755,76758,-0.003908387399359024,0.032527
7,lkh,1.0,14,76755,76758,-0.003908387399359024,0.035005
7,lkh,1.0,15,76755,76758,-0.003908387399359024,0.032799
7,lkh,1.0,16,76755,76758,-0.003908387399359024,0.031186
7,lkh,1.0,17,76755,76758,-0.003908387399359024,0.034494
7,lkh,1.0,18,76755,76758,-0.003908387399359024,0.038674
7,lkh,1.0,19,76755,76758,-0.003908387399359024,0.039412
7,lkh,1.0,20,76755,76758,-0.003908387399359024,0.042178
7,lkh,1.0,21,76755,76758,-0.003908387399359024,0.051063
7,lkh,1.0,22,76755,76758,-0.003908387399359024,0.037300
7,lkh,1.0,23,76755,76758,-0.003908387399359024,0.039987
7,lkh,1.0,24,76755,76758,-0.003908387399359024,0.037586
7,lkh,1.0,25,76755,76758,-0.003908387399359024,0.035246
7,lkh,1.0,26,76755,76758,-0.003908387399359024,0.036029
7,lkh,1.0,27,76755,76758,-0.003908387399359024,0.033187
7,lkh,1.0,28,76755,76758,-0.003908387399359024,0.037451
7,lkh,1.0,29,76755,76758,-0.003908387399359024,0.033693
7,lkh,1.0,30,76755,76758,-0.003908387399359024,0.036886
7,lkh,30.0,1,76755,76758,-0.003908387399359024,0.033807
7,lkh,30.0,2,76755,76758,-0.003908387399359024,0.033306
7,lkh,30.0,3,76755,76758,-0.003908387399359024,0.034852
7,lkh,30.0,4,76755,76758,-0.003908387399359024,0.038533
7,lkh,30.0,5,76755,76758,-0.003908387399359024,0.033940
7,lkh,30.0,6,76755,76758,-0.003908387399359024,0.031142
7,lkh,30.0,7,76755,76758,-0.003908387399359024,0.032717
7,lkh,30.0,8,76755,76758,-0.003908387399359024,0.038678
7,lkh,30.0,9,76755,76758,-0.003908387399359024,0.036376
7,lkh,30.0,10,76755,76758,-0.003908387399359024,0.034905
7,lkh,30.0,11,76755,76758,-0.003908387399359024,0.037286
7,lkh,30.0,12,76755,76758,-0.003908387399359024,0.032167
7,lkh,30.0,13,76755,76758,-0.003908387399359024,0.032003
7,lkh,30.0,14,76755,76758,-0.003908387399359024,0.034058
7,lkh,30.0,15,76755,76758,-0.003908387399359024,0.032449
7,lkh,30.0,16,76755,76758,-0.003908387399359024,0.030294
7,lkh,30.0,17,76755,76758,-0.003908387399359024,0.033417
7,lkh,30.0,18,76755,76758,-0.003908387399359024,0.038918
7,lkh,30.0,19,76755,76758,-0.003908387399359024,0.037426
7,lkh,30.0,20,76755,76758,-0.003908387399359024,0.038549
7,lkh,30.0,21,76755,76758,-0.003908387399359024,0.033392
7,lkh,30.0,22,76755,76758,-0.003908387399359024,0.033492
7,lkh,30.0,23,76755,76758,-0.003908387399359024,0.038809
7,lkh,30.0,24,76755,76758,-0.003908387399359024,0.038766
7,lkh,30.0,25,76755,76758,-0.003908387399359024,0.037821
7,lkh,30.0,26,76755,76758,-0.003908387399359024,0.038422
7,lkh,30.0,27,76755,76758,-0.003908387399359024,0.033625
7,lkh,30.0,28,76755,76758,-0.003908387399359024,0.038907
7,lkh,30.0,29,76755,76758,-0.003908387399359024,0.038089
7,lkh,30.0,30,76755,76758,-0.003908387399359024,0.041621
7,lkh,300.0,1,76755,76758,-0.003908387399359024,0.037415
7,lkh,300.0,2,76755,76758,-0.003908387399359024,0.037274
7,lkh,300.0,3,76755,76758,-0.003908387399359024,0.038294
7,lkh,300.0,4,76755,76758,-0.003908387399359024,0.040328
7,lkh,300.0,5,76755,76758,-0.003908387399359024,0.038377
7,lkh,300.0,6,76755,76758,-0.003908387399359024,0.034587
7,lkh,300.0,7,76755,76758,-0.003908387399359024,0.037810
7,lkh,300.0,8,76755,76758,-0.003908387399359024,0.037706
7,lkh,300.0,9,76755,76758,-0.003908387399359024,0.034539
7,lkh,300.0,10,76755,76758,-0.003908387399359024,0.033165
7,lkh,300.0,11,76755,76758,-0.003908387399359024,0.044797
7,lkh,300.0,12,76755,76758,-0.003908387399359024,0.037944
7,lkh,300.0,13,76755,76758,-0.003908387399359024,0.037106
7,lkh,300.0,14,76755,76758,-0.003908387399359024,0.071530
7,lkh,300.0,15,76755,76758,-0.003908387399359024,0.050213
7,lkh,300.0,16,76755,76758,-0.003908387399359024,0.038450
7,lkh,300.0,17,76755,76758,-0.003908387399359024,0.033698
7,lkh,300.0,18,76755,76758,-0.003908387399359024,0.038477
7,lkh,300.0,19,76755,76758,-0.003908387399359024,0.040084
7,lkh,300.0,20,76755,76758,-0.003908387399359024,0.042766
7,lkh,300.0,21,76755,76758,-0.003908387399359024,0.035834
7,lkh,300.0,22,76755,76758,-0.003908387399359024,0.037204
7,lkh,300.0,23,76755,76758,-0.003908387399359024,0.038924
7,lkh,300.0,24,76755,76758,-0.003908387399359024,0.033719
7,lkh,300.0,25,76755,76758,-0.003908387399359024,0.035898
7,lkh,300.0,26,76755,76758,-0.003908387399359024,0.035175
7,lkh,300.0,27,76755,76758,-0.003908387399359024,0.033757
7,lkh,300.0,28,76755,76758,-0.003908387399359024,0.037454
7,lkh,300.0,29,76755,76758,-0.003908387399359024,0.035280
7,lkh,300.0,30,76755,76758,-0.003908387399359024,0.037981
7,EdgeRand,1.0,1,535666,76758,597.8634148883505,0.000363
7,EdgeRand,1.0,2,549058,76758,615.3104562390891,0.000394
7,EdgeRand,1.0,3,531261,76758,592.1245993902916,0.000295
7,EdgeRand,1.0,4,539389,76758,602.713723650955,0.000304
7,EdgeRand,1.0,5,523044,76758,581.4195263034472,0.000284
7,EdgeRand,1.0,6,536580,76758,599.054170249355,0.000278
7,EdgeRand,1.0,7,553051,76758,620.512519867636,0.000285
7,EdgeRand,1.0,8,589230,76758,667.646369108106,0.000266
7,EdgeRand,1.0,9,549108,76758,615.3755960290785,0.000282
7,EdgeRand,1.0,10,532055,76758,593.1590192553219,0.000268
7,EdgeRand,1.0,11,589777,76758,668.3589984105892,0.000266
7,EdgeRand,1.0,12,558864,76758,628.0856718517939,0.000275
7,EdgeRand,1.0,13,590534,76758,669.3452148310274,0.000266
7,EdgeRand,1.0,14,552116,76758,619.2944057948357,0.000265
7,EdgeRand,1.0,15,536623,76758,599.1101904687459,0.000269
7,EdgeRand,1.0,16,539991,76758,603.4980067224263,0.000267
7,EdgeRand,1.0,17,554210,76758,622.0224601995883,0.000264
7,EdgeRand,1.0,18,538871,76758,602.0388754266656,0.000264
7,EdgeRand,1.0,19,568362,76758,640.4596263581647,0.000266
7,EdgeRand,1.0,20,581277,76758,657.2852341124052,0.000266
7,EdgeRand,1.0,21,535431,76758,597.5572578754006,0.000266
7,EdgeRand,1.0,22,570248,76758,642.9166992365617,0.000327
7,EdgeRand,1.0,23,568431,76758,640.5495192683499,0.000627
7,EdgeRand,1.0,24,561005,76758,630.8749576591365,0.000626
7,EdgeRand,1.0,25,543524,76758,608.1007842830716,0.000470
7,EdgeRand,1.0,26,563020,76758,633.500091195706,0.001336
7,EdgeRand,1.0,27,542690,76758,607.0142525860496,0.000443
7,EdgeRand,1.0,28,499708,76758,551.0174835196331,0.000579
7,EdgeRand,1.0,29,553242,76758,620.7613538653951,0.000702
7,EdgeRand,1.0,30,558467,76758,627.5684619192788,0.000441
7,EdgeRand,30.0,1,535666,76758,597.8634148883505,0.001004
7,EdgeRand,30.0,2,549058,76758,615.3104562390891,0.000538
7,EdgeRand,30.0,3,531261,76758,592.1245993902916,0.000501
7,EdgeRand,30.0,4,539389,76758,602.713723650955,0.000837
7,EdgeRand,30.0,5,523044,76758,581.4195263034472,0.000458
7,EdgeRand,30.0,6,536580,76758,599.054170249355,0.000585
7,EdgeRand,30.0,7,553051,76758,620.512519867636,0.000867
7,EdgeRand,30.0,8,589230,76758,667.646369108106,0.000440
7,EdgeRand,30.0,9,549108,76758,615.3755960290785,0.000791
7,EdgeRand,30.0,10,532055,76758,593.1590192553219,0.000645
7,EdgeRand,30.0,11,589777,76758,668.3589984105892,0.000434
7,EdgeRand,30.0,12,558864,76758,628.0856718517939,0.000989
7,EdgeRand,30.0,13,590534,76758,669.3452148310274,0.000333
7,EdgeRand,30.0,14,552116,76758,619.2944057948357,0.000283
7,EdgeRand,30.0,15,536623,76758,599.1101904687459,0.000255
7,EdgeRand,30.0,16,539991,76758,603.4980067224263,0.000285
7,EdgeRand,30.0,17,554210,76758,622.0224601995883,0.000282
7,EdgeRand,30.0,18,538871,76758,602.0388754266656,0.000312
7,EdgeRand,30.0,19,568362,76758,640.4596263581647,0.000350
7,EdgeRand,30.0,20,581277,76758,657.2852341124052,0.000363
7,EdgeRand,30.0,21,535431,76758,597.5572578754006,0.000325
7,EdgeRand,30.0,22,570248,76758,642.9166992365617,0.000267
7,EdgeRand,30.0,23,568431,76758,640.5495192683499,0.000270
7,EdgeRand,30.0,24,561005,76758,630.8749576591365,0.000266
7,EdgeRand,30.0,25,543524,76758,608.1007842830716,0.000264
7,EdgeRand,30.0,26,563020,76758,633.500091195706,0.000276
7,EdgeRand,30.0,27,542690,76758,607.0142525860496,0.000267
7,EdgeRand,30.0,28,499708,76758,551.0174835196331,0.000267
7,EdgeRand,30.0,29,553242,76758,620.7613538653951,0.000296
7,EdgeRand,30.0,30,558467,76758,627.5684619192788,0.000426
7,EdgeRand,300.0,1,535666,76758,597.8634148883505,0.000688
7,EdgeRand,300.0,2,549058,76758,615.3104562390891,0.000369
7,EdgeRand,300.0,3,531261,76758,592.1245993902916,0.000518
7,EdgeRand,300.0,4,539389,76758,602.713723650955,0.000730
7,EdgeRand,300.0,5,523044,76758,581.4195263034472,0.000526
7,EdgeRand,300.0,6,536580,76758,599.054170249355,0.000547
7,EdgeRand,300.0,7,553051,76758,620.512519867636,0.000667
7,EdgeRand,300.0,8,589230,76758,667.646369108106,0.000500
7,EdgeRand,300.0,9,549108,76758,615.3755960290785,0.000580
7,EdgeRand,300.0,10,532055,76758,593.1590192553219,0.000985
7,EdgeRand,300.0,11,589777,76758,668.3589984105892,0.000446
7,EdgeRand,300.0,12,558864,76758,628.0856718517939,0.000861
7,EdgeRand,300.0,13,590534,76758,669.3452148310274,0.000569
7,EdgeRand,300.0,14,552116,76758,619.2944057948357,0.000871
7,EdgeRand,300.0,15,536623,76758,599.1101904687459,0.000531
7,EdgeRand,300.0,16,539991,76758,603.4980067224263,0.000679
7,EdgeRand,300.0,17,554210,76758,622.0224601995883,0.000656
7,EdgeRand,300.0,18,538871,76758,602.0388754266656,0.001626
7,EdgeRand,300.0,19,568362,76758,640.4596263581647,0.000971
7,EdgeRand,300.0,20,581277,76758,657.2852341124052,0.000678
7,EdgeRand,300.0,21,535431,76758,597.5572578754006,0.000494
7,EdgeRand,300.0,22,570248,76758,642.9166992365617,0.000494
7,EdgeRand,300.0,23,568431,76758,640.5495192683499,0.000386
7,EdgeRand,300.0,24,561005,76758,630.8749576591365,0.000301
7,EdgeRand,300.0,25,543524,76758,608.1007842830716,0.000275
7,EdgeRand,300.0,26,563020,76758,633.500091195706,0.000310
7,EdgeRand,300.0,27,542690,76758,607.0142525860496,0.000312
7,EdgeRand,300.0,28,499708,76758,551.0174835196331,0.000336
7,EdgeRand,300.0,29,553242,76758,620.7613538653951,0.000432
7,EdgeRand,300.0,30,558467,76758,627.5684619192788,0.000437
8,lkh,1.0,1,78397,78394,0.003826823481388882,0.071422
8,lkh,1.0,2,78397,78394,0.003826823481388882,0.044926
8,lkh,1.0,3,78397,78394,0.003826823481388882,0.047013
8,lkh,1.0,4,78397,78394,0.003826823481388882,0.046197
8,lkh,1.0,5,78397,78394,0.003826823481388882,0.040635
8,lkh,1.0,6,78397,78394,0.003826823481388882,0.051828
8,lkh,1.0,7,78397,78394,0.003826823481388882,0.041902
8,lkh,1.0,8,78397,78394,0.003826823481388882,0.049210
8,lkh,1.0,9,78513,78394,0.15179733142842566,0.039782
8,lkh,1.0,10,78397,78394,0.003826823481388882,0.042787
8,lkh,1.0,11,78397,78394,0.003826823481388882,0.040267
8,lkh,1.0,12,78513,78394,0.15179733142842566,0.039770
8,lkh,1.0,13,78397,78394,0.003826823481388882,0.050193
8,lkh,1.0,14,78397,78394,0.003826823481388882,0.043736
8,lkh,1.0,15,78397,78394,0.003826823481388882,0.048013
8,lkh,1.0,16,78397,78394,0.003826823481388882,0.045261
8,lkh,1.0,17,78397,78394,0.003826823481388882,0.041131
8,lkh,1.0,18,78397,78394,0.003826823481388882,0.044582
8,lkh,1.0,19,78397,78394,0.003826823481388882,0.043036
8,lkh,1.0,20,78397,78394,0.003826823481388882,0.047526
8,lkh,1.0,21,78513,78394,0.15179733142842566,0.040258
8,lkh,1.0,22,78397,78394,0.003826823481388882,0.039858
8,lkh,1.0,23,78397,78394,0.003826823481388882,0.045834
8,lkh,1.0,24,78397,78394,0.003826823481388882,0.045940
8,lkh,1.0,25,78397,78394,0.003826823481388882,0.047580
8,lkh,1.0,26,78397,78394,0.003826823481388882,0.048168
8,lkh,1.0,27,78397,78394,0.003826823481388882,0.051319
8,lkh,1.0,28,78397,78394,0.003826823481388882,0.040910
8,lkh,1.0,29,78397,78394,0.003826823481388882,0.050619
8,lkh,1.0,30,78397,78394,0.003826823481388882,0.048635
8,lkh,30.0,1,78397,78394,0.003826823481388882,0.050148
8,lkh,30.0,2,78397,78394,0.003826823481388882,0.043296
8,lkh,30.0,3,78397,78394,0.003826823481388882,0.043498
8,lkh,30.0,4,78397,78394,0.003826823481388882,0.047590
8,lkh,30.0,5,78397,78394,0.003826823481388882,0.045450
8,lkh,30.0,6,78397,78394,0.003826823481388882,0.051511
8,lkh,30.0,7,78397,78394,0.003826823481388882,0.044858
8,lkh,30.0,8,78397,78394,0.003826823481388882,0.049930
8,lkh,30.0,9,78513,78394,0.15179733142842566,0.039853
8,lkh,30.0,10,78397,78394,0.003826823481388882,0.044030
8,lkh,30.0,11,78397,78394,0.003826823481388882,0.052612
8,lkh,30.0,12,78513,78394,0.15179733142842566,0.044316
8,lkh,30.0,13,78397,78394,0.003826823481388882,0.055916
8,lkh,30.0,14,78397,78394,0.003826823481388882,0.047292
8,lkh,30.0,15,78397,78394,0.003826823481388882,0.049372
8,lkh,30.0,16,78397,78394,0.003826823481388882,0.041319
8,lkh,30.0,17,78397,78394,0.003826823481388882,0.040659
8,lkh,30.0,18,78397,78394,0.003826823481388882,0.042255
8,lkh,30.0,19,78397,78394,0.003826823481388882,0.041520
8,lkh,30.0,20,78397,78394,0.003826823481388882,0.051540
8,lkh,30.0,21,78513,78394,0.15179733142842566,0.042276
8,lkh,30.0,22,78397,78394,0.003826823481388882,0.042685
8,lkh,30.0,23,78397,78394,0.003826823481388882,0.048185
8,lkh,30.0,24,78397,78394,0.003826823481388882,0.046247
8,lkh,30.0,25,78397,78394,0.003826823481388882,0.043300
8,lkh,30.0,26,78397,78394,0.003826823481388882,0.050849
8,lkh,30.0,27,78397,78394,0.003826823481388882,0.053090
8,lkh,30.0,28,78397,78394,0.003826823481388882,0.042739
8,lkh,30.0,29,78397,78394,0.003826823481388882,0.046416
8,lkh,30.0,30,78397,78394,0.003826823481388882,0.042392
8,lkh,300.0,1,78397,78394,0.003826823481388882,0.045166
8,lkh,300.0,2,78397,78394,0.003826823481388882,0.041869
8,lkh,300.0,3,78397,78394,0.003826823481388882,0.041438
8,lkh,300.0,4,78397,78394,0.003826823481388882,0.041837
8,lkh,300.0,5,78397,78394,0.003826823481388882,0.041147
8,lkh,300.0,6,78397,78394,0.003826823481388882,0.054221
8,lkh,300.0,7,78397,78394,0.003826823481388882,0.044204
8,lkh,300.0,8,78397,78394,0.003826823481388882,0.062289
8,lkh,300.0,9,78513,78394,0.15179733142842566,0.046942
8,lkh,300.0,10,78397,78394,0.003826823481388882,0.056937
8,lkh,300.0,11,78397,78394,0.003826823481388882,0.066696
8,lkh,300.0,12,78513,78394,0.15179733142842566,0.052610
8,lkh,300.0,13,78397,78394,0.003826823481388882,0.055672
8,lkh,300.0,14,78397,78394,0.003826823481388882,0.048545
8,lkh,300.0,15,78397,78394,0.003826823481388882,0.045759
8,lkh,300.0,16,78397,78394,0.003826823481388882,0.042777
8,lkh,300.0,17,78397,78394,0.003826823481388882,0.049278
8,lkh,300.0,18,78397,78394,0.003826823481388882,0.055299
8,lkh,300.0,19,78397,78394,0.003826823481388882,0.053835
8,lkh,300.0,20,78397,78394,0.003826823481388882,0.054710
8,lkh,300.0,21,78513,78394,0.15179733142842566,0.048731
8,lkh,300.0,22,78397,78394,0.003826823481388882,0.044423
8,lkh,300.0,23,78397,78394,0.003826823481388882,0.048256
8,lkh,300.0,24,78397,78394,0.003826823481388882,0.047101
8,lkh,300.0,25,78397,78394,0.003826823481388882,0.047385
8,lkh,300.0,26,78397,78394,0.003826823481388882,0.053416
8,lkh,300.0,27,78397,78394,0.003826823481388882,0.057854
8,lkh,300.0,28,78397,78394,0.003826823481388882,0.047978
8,lkh,300.0,29,78397,78394,0.003826823481388882,0.057246
8,lkh,300.0,30,78397,78394,0.003826823481388882,0.054427
8,EdgeRand,1.0,1,513871,78394,555.4978697349287,0.000315
8,EdgeRand,1.0,2,497499,78394,534.6136183891624,0.000313
8,EdgeRand,1.0,3,504824,78394,543.957445722887,0.000326
8,EdgeRand,1.0,4,526514,78394,571.6253794933285,0.000301
8,EdgeRand,1.0,5,492120,78394,527.7521238870322,0.000284
8,EdgeRand,1.0,6,463405,78394,491.123045131005,0.000288
8,EdgeRand,1.0,7,517796,78394,560.5046304564124,0.000420
8,EdgeRand,1.0,8,505333,78394,544.606730106896,0.000447
8,EdgeRand,1.0,9,472945,78394,503.2923438018216,0.000349
8,EdgeRand,1.0,10,486911,78394,521.1074827155139,0.000295
8,EdgeRand,1.0,11,504448,78394,543.4778171798862,0.000317
8,EdgeRand,1.0,12,517565,78394,560.2099650483456,0.000421
8,EdgeRand,1.0,13,531097,78394,577.4714901650636,0.000527
8,EdgeRand,1.0,14,507657,78394,547.5712426971452,0.000336
8,EdgeRand,1.0,15,501285,78394,539.4430696226751,0.000300
8,EdgeRand,1.0,16,527615,78394,573.0298237109982,0.000496
8,EdgeRand,1.0,17,494733,78394,531.0852871393218,0.000531
8,EdgeRand,1.0,18,524069,78394,568.5065183559966,0.000302
8,EdgeRand,1.0,19,512444,78394,553.6775773656148,0.000314
8,EdgeRand,1.0,20,511492,78394,552.4631987141873,0.000293
8,EdgeRand,1.0,21,548596,78394,599.7933515320051,0.000301
8,EdgeRand,1.0,22,518980,78394,562.0149501237339,0.000295
8,EdgeRand,1.0,23,525549,78394,570.3944179401485,0.000480
8,EdgeRand,1.0,24,521820,78394,565.6376763527821,0.000500
8,EdgeRand,1.0,25,486814,78394,520.9837487562824,0.000297
8,EdgeRand,1.0,26,500529,78394,538.4787101053652,0.000308
8,EdgeRand,1.0,27,573230,78394,631.2166747455162,0.000338
8,EdgeRand,1.0,28,527924,78394,573.4239865295814,0.000345
8,EdgeRand,1.0,29,479877,78394,512.1348572594841,0.000343
8,EdgeRand,1.0,30,524620,78394,569.209378268745,0.000297
8,EdgeRand,30.0,1,513871,78394,555.4978697349287,0.000305
8,EdgeRand,30.0,2,497499,78394,534.6136183891624,0.000465
8,EdgeRand,30.0,3,504824,78394,543.957445722887,0.000739
8,EdgeRand,30.0,4,526514,78394,571.6253794933285,0.000277
8,EdgeRand,30.0,5,492120,78394,527.7521238870322,0.000278
8,EdgeRand,30.0,6,463405,78394,491.123045131005,0.000294
8,EdgeRand,30.0,7,517796,78394,560.5046304564124,0.000289
8,EdgeRand,30.0,8,505333,78394,544.606730106896,0.000299
8,EdgeRand,30.0,9,472945,78394,503.2923438018216,0.000318
8,EdgeRand,30.0,10,486911,78394,521.1074827155139,0.000319
8,EdgeRand,30.0,11,504448,78394,543.4778171798862,0.000329
8,EdgeRand,30.0,12,517565,78394,560.2099650483456,0.000304
8,EdgeRand,30.0,13,531097,78394,577.4714901650636,0.000265
8,EdgeRand,30.0,14,507657,78394,547.5712426971452,0.000268
8,EdgeRand,30.0,15,501285,78394,539.4430696226751,0.000303
8,EdgeRand,30.0,16,527615,78394,573.0298237109982,0.000294
8,EdgeRand,30.0,17,494733,78394,531.0852871393218,0.000302
8,EdgeRand,30.0,18,524069,78394,568.5065183559966,0.000289
8,EdgeRand,30.0,19,512444,78394,553.6775773656148,0.000266
8,EdgeRand,30.0,20,511492,78394,552.4631987141873,0.000301
8,EdgeRand,30.0,21,548596,78394,599.7933515320051,0.000624
8,EdgeRand,30.0,22,518980,78394,562.0149501237339,0.000553
8,EdgeRand,30.0,23,525549,78394,570.3944179401485,0.000345
8,EdgeRand,30.0,24,521820,78394,565.6376763527821,0.000498
8,EdgeRand,30.0,25,486814,78394,520.9837487562824,0.000527
8,EdgeRand,30.0,26,500529,78394,538.4787101053652,0.000345
8,EdgeRand,30.0,27,573230,78394,631.2166747455162,0.000290
8,EdgeRand,30.0,28,527924,78394,573.4239865295814,0.000331
8,EdgeRand,30.0,29,479877,78394,512.1348572594841,0.000319
8,EdgeRand,30.0,30,524620,78394,569.209378268745,0.000333
8,EdgeRand,300.0,1,513871,78394,555.4978697349287,0.000390
8,EdgeRand,300.0,2,497499,78394,534.6136183891624,0.000395
8,EdgeRand,300.0,3,504824,78394,543.957445722887,0.000397
8,EdgeRand,300.0,4,526514,78394,571.6253794933285,0.000315
8,EdgeRand,300.0,5,492120,78394,527.7521238870322,0.000322
8,EdgeRand,300.0,6,463405,78394,491.123045131005,0.000383
8,EdgeRand,300.0,7,517796,78394,560.5046304564124,0.000414
8,EdgeRand,300.0,8,505333,78394,544.606730106896,0.000323
8,EdgeRand,300.0,9,472945,78394,503.2923438018216,0.001870
8,EdgeRand,300.0,10,486911,78394,521.1074827155139,0.000872
8,EdgeRand,300.0,11,504448,78394,543.4778171798862,0.000883
8,EdgeRand,300.0,12,517565,78394,560.2099650483456,0.000335
8,EdgeRand,300.0,13,531097,78394,577.4714901650636,0.000303
8,EdgeRand,300.0,14,507657,78394,547.5712426971452,0.000346
8,EdgeRand,300.0,15,501285,78394,539.4430696226751,0.000436
8,EdgeRand,300.0,16,527615,78394,573.0298237109982,0.001263
8,EdgeRand,300.0,17,494733,78394,531.0852871393218,0.000462
8,EdgeRand,300.0,18,524069,78394,568.5065183559966,0.000634
8,EdgeRand,300.0,19,512444,78394,553.6775773656148,0.000691
8,EdgeRand,300.0,20,511492,78394,552.4631987141873,0.000557
8,EdgeRand,300.0,21,548596,78394,599.7933515320051,0.000779
8,EdgeRand,300.0,22,518980,78394,562.0149501237339,0.000608
8,EdgeRand,300.0,23,525549,78394,570.3944179401485,0.000549
8,EdgeRand,300.0,24,521820,78394,565.6376763527821,0.000711
8,EdgeRand,300.0,25,486814,78394,520.9837487562824,0.000504
8,EdgeRand,300.0,26,500529,78394,538.4787101053652,0.000450
8,EdgeRand,300.0,27,573230,78394,631.2166747455162,0.001057
8,EdgeRand,300.0,28,527924,78394,573.4239865295814,0.000448
8,EdgeRand,300.0,29,479877,78394,512.1348572594841,0.000985
8,EdgeRand,300.0,30,524620,78394,569.209378268745,0.000548
9,lkh,1.0,1,78318,78316,0.002553756575923183,0.069354
9,lkh,1.0,2,78318,78316,0.002553756575923183,0.043575
9,lkh,1.0,3,78398,78316,0.10470401961285052,0.037747
9,lkh,1.0,4,78318,78316,0.002553756575923183,0.036014
9,lkh,1.0,5,78318,78316,0.002553756575923183,0.034313
9,lkh,1.0,6,78318,78316,0.002553756575923183,0.031347
9,lkh,1.0,7,78318,78316,0.002553756575923183,0.033776
9,lkh,1.0,8,78318,78316,0.002553756575923183,0.038305
9,lkh,1.0,9,78318,78316,0.002553756575923183,0.037000
9,lkh,1.0,10,78318,78316,0.002553756575923183,0.039965
9,lkh,1.0,11,78318,78316,0.002553756575923183,0.047738
9,lkh,1.0,12,78318,78316,0.002553756575923183,0.036388
9,lkh,1.0,13,78318,78316,0.002553756575923183,0.040539
9,lkh,1.0,14,78318,78316,0.002553756575923183,0.038094
9,lkh,1.0,15,78318,78316,0.002553756575923183,0.038664
9,lkh,1.0,16,78318,78316,0.002553756575923183,0.038220
9,lkh,1.0,17,78318,78316,0.002553756575923183,0.039655
9,lkh,1.0,18,78318,78316,0.002553756575923183,0.031504
9,lkh,1.0,19,78318,78316,0.002553756575923183,0.033674
9,lkh,1.0,20,78318,78316,0.002553756575923183,0.033683
9,lkh,1.0,21,78318,78316,0.002553756575923183,0.032831
9,lkh,1.0,22,78318,78316,0.002553756575923183,0.033396
9,lkh,1.0,23,78318,78316,0.002553756575923183,0.030705
9,lkh,1.0,24,78318,78316,0.002553756575923183,0.037666
9,lkh,1.0,25,78318,78316,0.002553756575923183,0.033910
9,lkh,1.0,26,78318,78316,0.002553756575923183,0.049494
9,lkh,1.0,27,78318,78316,0.002553756575923183,0.034079
9,lkh,1.0,28,78318,78316,0.002553756575923183,0.031017
9,lkh,1.0,29,78318,78316,0.002553756575923183,0.030821
9,lkh,1.0,30,78318,78316,0.002553756575923183,0.031419
9,lkh,30.0,1,78318,78316,0.002553756575923183,0.035072
9,lkh,30.0,2,78318,78316,0.002553756575923183,0.034877
9,lkh,30.0,3,78398,78316,0.10470401961285052,0.034132
9,lkh,30.0,4,78318,78316,0.002553756575923183,0.035689
9,lkh,30.0,5,78318,78316,0.002553756575923183,0.034604
9,lkh,30.0,6,78318,78316,0.002553756575923183,0.032116
9,lkh,30.0,7,78318,78316,0.002553756575923183,0.032107
9,lkh,30.0,8,78318,78316,0.002553756575923183,0.032806
9,lkh,30.0,9,78318,78316,0.002553756575923183,0.031534
9,lkh,30.0,10,78318,78316,0.002553756575923183,0.033921
9,lkh,30.0,11,78318,78316,0.002553756575923183,0.033410
9,lkh,30.0,12,78318,78316,0.002553756575923183,0.035827
9,lkh,30.0,13,78318,78316,0.002553756575923183,0.045304
9,lkh,30.0,14,78318,78316,0.002553756575923183,0.041205
9,lkh,30.0,15,78318,78316,0.002553756575923183,0.043184
9,lkh,30.0,16,78318,78316,0.002553756575923183,0.039267
